Time,Active PDUs
0.0,0
251.0,1
328.0,2
343.0,3
511.0,4
614.0,5
906.0,6
926.0,7
943.0,8
1005.0,9
1034.0,10
1047.0,11
1086.0,12
1215.0,13
1276.0,14
1280.0,15
1296.0,16
1544.0,17
1654.0,18
1682.0,17
1691.0,18
1740.0,19
1797.0,20
1998.0,21
2089.0,22
2151.0,23
2169.0,24
2294.0,25
2482.0,26
2695.0,27
2714.0,28
2747.0,29
2774.0,30
2811.0,31
2877.0,32
3013.0,33
3335.0,34
3375.0,33
3394.0,34
3535.0,35
3547.0,36
3644.0,35
3651.0,36
3662.0,37
3671.0,38
3744.0,37
3750.0,38
3783.0,39
3868.0,40
3922.0,41
4027.0,42
4096.0,43
4153.0,44
4200.0,45
4210.0,46
4295.0,47
4355.0,48
4379.0,49
4497.0,50
4504.0,51
4519.0,52
4657.0,53
4660.0,54
4828.0,53
4846.0,54
4911.0,55
5029.0,56
5100.0,55
5110.0,56
5157.0,57
5322.0,58
5382.0,59
5403.0,60
5438.0,61
5471.0,62
5488.0,63
5573.0,62
5671.0,63
5807.0,62
5871.0,61
5896.0,62
5926.0,63
5930.0,64
5989.0,65
6017.0,66
6040.0,67
6097.0,68
6121.0,69
6241.0,70
6350.0,71
6434.0,72
6498.0,73
6649.0,74
6667.0,75
6742.0,76
6744.0,77
6766.0,78
6782.0,79
6823.0,80
6836.0,81
6847.0,82
6887.0,83
7022.0,82
7112.0,83
7180.0,84
7204.0,85
7328.0,86
7394.0,85
7478.0,86
7514.0,87
7704.0,88
7831.0,89
7839.0,90
8030.0,91
8031.0,92
8122.0,93
8137.0,94
8236.0,95
8248.0,96
8258.0,95
8281.0,96
8376.0,97
8396.0,96
8554.0,97
8625.0,98
8632.0,99
8664.0,98
8688.0,99
8730.0,100
8749.0,101
8810.0,100
8814.0,99
8873.0,93
8930.0,94
9037.0,95
9040.0,96
9057.0,97
9314.0,98
9353.0,99
9573.0,100
9857.0,101
10017.0,102
10058.0,103
10090.0,104
10132.0,105
10158.0,104
10258.0,105
10267.0,106
10291.0,107
10472.0,106
10652.0,105
10713.0,106
10826.0,107
10928.0,108
10957.0,109
10960.0,110
11096.0,109
11230.0,110
11300.0,109
11359.0,110
11447.0,111
11580.0,112
11615.0,113
11624.0,114
11628.0,115
11694.0,116
11769.0,117
11773.0,118
11788.0,119
11811.0,118
11873.0,119
11894.0,120
11902.0,121
11966.0,122
12051.0,123
12091.0,124
12352.0,123
12362.0,122
12395.0,123
12422.0,124
12429.0,125
12703.0,126
12803.0,127
12819.0,128
12844.0,129
12949.0,130
12977.0,131
13089.0,132
13168.0,133
13192.0,134
13311.0,135
13318.0,136
13322.0,135
13326.0,136
13381.0,137
13428.0,136
13437.0,137
13491.0,138
13539.0,139
13543.0,140
13619.0,139
13623.0,140
13705.0,141
13713.0,142
13867.0,141
13867.0,140
13882.0,141
13968.0,142
14036.0,143
14042.0,142
14114.0,143
14200.0,144
14266.0,145
14307.0,146
14504.0,147
14510.0,148
14512.0,149
14556.0,150
14608.0,149
14641.0,150
14643.0,151
14671.0,152
14771.0,153
14946.0,154
15082.0,155
15099.0,156
15237.0,157
15282.0,158
15312.0,159
15407.0,158
15630.0,159
15677.0,160
15677.0,159
15795.0,160
15990.0,161
16136.0,162
16325.0,163
16326.0,164
16334.0,165
16584.0,166
16654.0,167
16655.0,166
16705.0,167
16739.0,168
16856.0,169
16971.0,170
16986.0,169
17043.0,170
17110.0,171
17293.0,172
17304.0,173
17424.0,174
17433.0,175
17488.0,176
17534.0,175
17542.0,176
17678.0,175
17686.0,176
18045.0,177
18046.0,176
18085.0,177
18199.0,178
18301.0,177
18323.0,176
18331.0,175
18448.0,176
18456.0,177
18525.0,178
18606.0,179
18723.0,178
18780.0,179
18833.0,180
18844.0,181
18932.0,182
19005.0,183
19045.0,184
19081.0,185
19215.0,184
19302.0,185
19351.0,184
19376.0,183
19473.0,182
19491.0,181
19783.0,182
19791.0,183
19808.0,182
19822.0,181
19847.0,180
19968.0,179
20008.0,174
20103.0,173
20382.0,172
20450.0,173
20512.0,174
20612.0,175
20695.0,176
20767.0,177
20888.0,176
20916.0,177
20959.0,178
21101.0,177
21182.0,178
21200.0,179
21237.0,180
21237.0,179
21244.0,180
21312.0,181
21326.0,180
21601.0,179
21612.0,173
21666.0,172
21731.0,173
21768.0,173
21807.0,172
21822.0,173
21826.0,174
21939.0,173
21967.0,172
21989.0,173
22075.0,172
22119.0,173
22121.0,172
22289.0,173
22292.0,174
22375.0,175
22431.0,174
22445.0,175
22485.0,176
22639.0,177
22689.0,178
22692.0,177
22719.0,178
22886.0,179
23001.0,180
23165.0,179
23214.0,178
23464.0,177
23568.0,177
23636.0,178
23835.0,179
23878.0,178
23902.0,179
23914.0,180
23992.0,181
24073.0,182
24085.0,181
24122.0,182
24215.0,183
24216.0,184
24237.0,183
24339.0,182
24499.0,183
24568.0,184
24603.0,185
24612.0,184
24615.0,185
24618.0,186
24696.0,185
24716.0,186
24718.0,187
24793.0,188
24841.0,189
24877.0,190
25005.0,191
25020.0,192
25087.0,191
25096.0,192
25336.0,191
25399.0,192
25516.0,191
25554.0,190
25579.0,191
25621.0,192
25846.0,191
25906.0,190
25940.0,191
25963.0,192
25975.0,193
25989.0,194
25990.0,195
26075.0,194
26111.0,195
26165.0,196
26181.0,197
26185.0,198
26213.0,199
26221.0,200
26273.0,201
26311.0,202
26409.0,203
26543.0,204
26551.0,205
26763.0,206
26791.0,207
26906.0,208
26926.0,209
26982.0,210
27021.0,211
27136.0,212
27161.0,213
27349.0,214
27354.0,215
27413.0,214
27456.0,215
27463.0,214
27487.0,215
27527.0,216
27560.0,217
27594.0,218
27693.0,219
27779.0,218
27874.0,219
27932.0,220
27963.0,221
27997.0,220
28112.0,221
28124.0,222
28162.0,223
28172.0,224
28181.0,223
28233.0,222
28415.0,223
28541.0,222
28576.0,221
28592.0,220
28615.0,221
28629.0,222
28644.0,223
28672.0,224
28862.0,225
28924.0,226
29005.0,227
29261.0,226
29277.0,227
29282.0,226
29304.0,226
29472.0,227
29497.0,228
29590.0,229
29658.0,230
29686.0,231
29704.0,232
29751.0,233
29775.0,234
29854.0,235
29908.0,236
29915.0,235
29927.0,234
29982.0,235
29987.0,236
30000.0,237
30149.0,238
30384.0,237
30523.0,238
30619.0,239
30695.0,240
30740.0,241
30794.0,242
30962.0,241
31242.0,242
31352.0,243
31369.0,244
31482.0,245
31533.0,246
31636.0,246
31649.0,247
31769.0,246
31784.0,247
31807.0,248
31870.0,247
31925.0,246
31987.0,247
32047.0,248
32162.0,247
32304.0,248
32344.0,249
32374.0,250
32396.0,251
32433.0,250
32479.0,251
32625.0,250
32649.0,251
32691.0,250
32773.0,251
32826.0,252
33008.0,251
33042.0,252
33044.0,253
33082.0,252
33174.0,251
33203.0,245
33238.0,244
33274.0,245
33291.0,244
33368.0,243
33400.0,237
33463.0,238
33514.0,237
33585.0,238
33760.0,239
33904.0,240
33973.0,241
33983.0,240
34057.0,239
34061.0,238
34104.0,239
34118.0,240
34225.0,241
34311.0,242
34377.0,243
34413.0,244
34613.0,245
34656.0,246
34810.0,247
34902.0,246
34976.0,247
35055.0,248
35162.0,249
35193.0,248
35203.0,247
35220.0,246
35227.0,245
35297.0,246
35423.0,247
35438.0,246
35511.0,245
35525.0,246
35567.0,247
35603.0,246
35715.0,247
35869.0,248
35875.0,247
35932.0,246
35943.0,247
35954.0,248
35969.0,247
36096.0,246
36113.0,247
36244.0,246
36308.0,245
36369.0,246
36412.0,247
36447.0,248
36448.0,249
36491.0,250
36702.0,251
36738.0,252
36789.0,253
36840.0,254
36857.0,255
36859.0,256
36903.0,255
36941.0,256
36973.0,257
37025.0,256
37093.0,257
37105.0,257
37116.0,256
37387.0,257
37426.0,258
37432.0,257
37520.0,258
37685.0,257
37828.0,256
37879.0,255
37913.0,254
37989.0,255
38105.0,256
38193.0,257
38296.0,257
38311.0,258
38314.0,257
38368.0,258
38374.0,259
38425.0,260
38474.0,261
38543.0,262
38545.0,263
38560.0,262
38680.0,263
38804.0,262
38831.0,263
38867.0,264
38875.0,263
38890.0,264
38903.0,265
38956.0,264
38969.0,263
38980.0,262
38989.0,263
39001.0,262
39094.0,263
39096.0,264
39104.0,264
39121.0,265
39144.0,266
39164.0,267
39168.0,266
39228.0,267
39330.0,266
39373.0,267
39393.0,268
39438.0,269
39582.0,269
39590.0,270
39593.0,271
39666.0,272
39767.0,273
39852.0,272
39887.0,273
39927.0,274
39954.0,275
39998.0,276
40046.0,277
40090.0,278
40161.0,277
40176.0,276
40185.0,275
40237.0,267
40279.0,259
40294.0,252
40307.0,253
40354.0,254
40363.0,253
40370.0,254
40498.0,253
40500.0,254
40541.0,255
40566.0,254
40591.0,255
40742.0,256
40757.0,257
40805.0,256
40832.0,257
40880.0,258
40975.0,257
41037.0,256
41109.0,257
41137.0,258
41177.0,258
41322.0,259
41325.0,258
41326.0,259
41461.0,260
41488.0,259
41518.0,258
41593.0,259
41594.0,258
41686.0,259
41713.0,260
41761.0,259
41891.0,258
41893.0,259
41932.0,258
41937.0,259
42044.0,260
42049.0,259
42050.0,260
42127.0,259
42169.0,260
42206.0,261
42236.0,262
42290.0,263
42521.0,264
42542.0,265
42568.0,266
42573.0,267
42626.0,268
42649.0,267
42745.0,268
42754.0,268
42772.0,267
42779.0,268
42837.0,269
42885.0,270
42959.0,271
43028.0,270
43028.0,269
43127.0,270
43171.0,271
43202.0,271
43211.0,272
43224.0,273
43226.0,274
43274.0,273
43340.0,274
43450.0,275
43540.0,276
43698.0,277
43755.0,278
44122.0,279
44126.0,280
44126.0,279
44343.0,280
44382.0,281
44413.0,281
44416.0,282
44431.0,283
44434.0,282
44446.0,281
44742.0,282
44796.0,283
44813.0,284
44848.0,283
44894.0,282
44952.0,281
45100.0,282
45176.0,283
45187.0,284
45218.0,285
45287.0,284
45395.0,285
45427.0,286
45435.0,287
45558.0,286
45568.0,287
45640.0,286
45646.0,287
45720.0,286
45723.0,287
45725.0,288
45788.0,289
45910.0,290
45922.0,289
45958.0,290
46001.0,291
46084.0,292
46127.0,293
46152.0,292
46238.0,291
46303.0,283
46371.0,275
46430.0,267
46466.0,261
46476.0,261
46588.0,262
46598.0,263
46627.0,264
46650.0,265
46652.0,266
46699.0,267
46794.0,268
46883.0,269
46919.0,268
46979.0,267
46986.0,259
47044.0,251
47052.0,245
47105.0,246
47138.0,245
47229.0,244
47263.0,245
47282.0,244
47298.0,245
47302.0,246
47320.0,246
47408.0,247
47468.0,248
47485.0,249
47503.0,250
47539.0,251
47684.0,252
47829.0,251
47922.0,252
48035.0,251
48047.0,250
48048.0,250
48064.0,251
48095.0,252
48183.0,252
48197.0,253
48219.0,254
48284.0,255
48353.0,256
48357.0,256
48408.0,257
48532.0,256
48544.0,257
48677.0,258
48677.0,258
48687.0,257
48775.0,256
48801.0,255
48804.0,254
48882.0,255
48943.0,254
49010.0,255
49054.0,256
49080.0,257
49138.0,258
49159.0,259
49166.0,260
49191.0,261
49223.0,260
49259.0,261
49298.0,260
49334.0,261
49404.0,262
49484.0,263
49509.0,262
49580.0,262
49604.0,263
49670.0,263
49693.0,264
49776.0,263
49839.0,262
49841.0,263
49886.0,262
49991.0,261
50066.0,262
50086.0,261
50203.0,262
50223.0,263
50244.0,262
50260.0,262
50381.0,262
50384.0,263
50396.0,264
50507.0,265
50510.0,265
50519.0,266
50652.0,265
50712.0,266
50741.0,267
50862.0,268
50919.0,268
51031.0,267
51033.0,266
51073.0,265
51099.0,266
51164.0,267
51174.0,268
51176.0,269
51239.0,268
51243.0,269
51274.0,269
51328.0,270
51499.0,270
51510.0,271
51730.0,270
51736.0,271
51839.0,272
51881.0,273
51912.0,272
51993.0,273
52140.0,274
52165.0,274
52193.0,275
52353.0,274
52455.0,273
52464.0,274
52467.0,273
52470.0,274
52503.0,275
52626.0,276
52676.0,277
52684.0,278
52886.0,278
52955.0,277
53155.0,276
53164.0,275
53215.0,269
53347.0,270
53364.0,271
53368.0,270
53464.0,271
53491.0,272
53501.0,273
53505.0,272
53511.0,273
53561.0,272
53589.0,271
53745.0,270
53830.0,271
53844.0,272
53857.0,271
53901.0,272
53923.0,273
53926.0,274
53965.0,275
54019.0,276
54037.0,277
54162.0,278
54211.0,279
54301.0,278
54318.0,277
54335.0,278
54401.0,277
54404.0,278
54484.0,279
54539.0,280
54551.0,281
54598.0,282
54655.0,283
54655.0,283
54694.0,284
54728.0,283
54795.0,284
54832.0,283
54862.0,282
54904.0,283
54913.0,283
54920.0,284
54975.0,285
55004.0,286
55168.0,287
55172.0,288
55182.0,289
55326.0,290
55340.0,289
55498.0,289
55542.0,288
55600.0,289
55702.0,290
55703.0,291
55764.0,292
55800.0,293
55807.0,294
55819.0,295
55917.0,296
55936.0,297
55946.0,298
56049.0,299
56146.0,300
56203.0,299
56256.0,298
56279.0,297
56309.0,298
56344.0,297
56364.0,298
56515.0,298
56626.0,299
56650.0,299
56734.0,300
56740.0,299
56791.0,298
56842.0,299
56907.0,298
56979.0,297
57030.0,298
57078.0,297
57121.0,296
57124.0,297
57207.0,297
57317.0,298
57323.0,299
57338.0,300
57359.0,301
57394.0,302
57476.0,303
57486.0,302
57489.0,301
57524.0,300
57582.0,301
57654.0,302
57667.0,301
57688.0,300
57961.0,301
57974.0,300
57994.0,299
58060.0,291
58066.0,283
58156.0,275
58244.0,269
58245.0,270
58340.0,269
58343.0,270
58395.0,271
58504.0,272
58551.0,273
58573.0,274
58590.0,273
58594.0,274
58667.0,275
58775.0,276
58838.0,277
58948.0,276
58948.0,276
58981.0,277
58994.0,276
59010.0,277
59069.0,276
59089.0,277
59106.0,278
59173.0,277
59185.0,278
59197.0,279
59202.0,279
59273.0,279
59329.0,278
59385.0,278
59408.0,279
59425.0,280
59430.0,281
59482.0,281
59653.0,282
59714.0,283
59789.0,284
59831.0,285
59831.0,285
59856.0,286
59889.0,287
59901.0,288
59940.0,289
59952.0,288
59959.0,289
60021.0,290
60169.0,291
60193.0,292
60230.0,293
60296.0,292
60312.0,293
60363.0,294
60424.0,293
60478.0,294
60580.0,295
60615.0,294
60655.0,295
60778.0,295
60784.0,294
60794.0,295
60799.0,296
60835.0,297
60888.0,296
60889.0,296
60946.0,295
60954.0,294
60967.0,294
61009.0,293
61029.0,292
61040.0,293
61055.0,294
61218.0,293
61267.0,293
61312.0,294
61326.0,294
61340.0,295
61436.0,296
61575.0,295
61620.0,295
61868.0,296
61873.0,295
61879.0,296
62042.0,296
62087.0,297
62103.0,296
62145.0,297
62149.0,296
62170.0,295
62181.0,295
62195.0,294
62198.0,295
62300.0,296
62394.0,297
62403.0,298
62452.0,299
62469.0,300
62588.0,301
62621.0,300
62717.0,301
62798.0,302
62869.0,303
62991.0,304
63036.0,303
63092.0,302
63187.0,303
63188.0,304
63197.0,304
63229.0,303
63277.0,302
63335.0,303
63365.0,302
63403.0,303
63450.0,302
63455.0,301
63460.0,302
63504.0,303
63632.0,304
63744.0,305
63788.0,306
63880.0,307
63968.0,308
64000.0,308
64025.0,309
64048.0,309
64059.0,310
64060.0,311
64079.0,312
64099.0,312
64170.0,313
64198.0,313
64199.0,312
64249.0,313
64288.0,314
64295.0,315
64341.0,316
64387.0,315
64412.0,316
64439.0,315
64587.0,316
64605.0,316
64637.0,317
64660.0,316
64695.0,317
64738.0,318
64750.0,319
64802.0,318
64890.0,319
64923.0,318
64937.0,319
65029.0,318
65031.0,319
65032.0,320
65050.0,321
65102.0,320
65176.0,319
65223.0,318
65442.0,319
65493.0,320
65494.0,319
65570.0,319
65593.0,318
65652.0,317
65670.0,316
65679.0,317
65704.0,318
65735.0,319
65788.0,320
65800.0,319
65879.0,320
65901.0,321
65906.0,320
65907.0,321
65917.0,320
65959.0,321
66013.0,320
66054.0,321
66076.0,320
66086.0,321
66089.0,322
66111.0,322
66167.0,323
66234.0,324
66318.0,325
66395.0,326
66575.0,327
66595.0,328
66617.0,329
66640.0,328
66832.0,329
66855.0,330
66882.0,331
66919.0,332
66928.0,332
66937.0,333
66988.0,334
67004.0,335
67026.0,336
67170.0,336
67179.0,337
67265.0,338
67331.0,339
67373.0,340
67431.0,341
67444.0,342
67446.0,343
67488.0,342
67532.0,343
67594.0,342
67616.0,343
67989.0,342
67999.0,343
68010.0,344
68071.0,344
68078.0,345
68186.0,346
68266.0,345
68299.0,346
68336.0,347
68376.0,348
68398.0,347
68454.0,348
68494.0,347
68533.0,346
68550.0,347
68598.0,346
68661.0,347
68686.0,346
68717.0,347
68719.0,346
68812.0,347
68903.0,348
69001.0,349
69013.0,348
69019.0,349
69022.0,350
69039.0,349
69177.0,348
69261.0,347
69283.0,339
69289.0,333
69373.0,332
69381.0,331
69435.0,325
69445.0,324
69495.0,325
69531.0,326
69596.0,327
69639.0,327
69664.0,326
69687.0,327
69701.0,328
69716.0,329
69920.0,328
70074.0,329
70144.0,330
70156.0,329
70226.0,330
70274.0,329
70395.0,330
70420.0,329
70523.0,330
70529.0,331
70530.0,330
70554.0,330
70592.0,331
70656.0,332
70804.0,331
70823.0,330
70854.0,331
70904.0,332
70951.0,333
70965.0,332
71023.0,333
71182.0,334
71352.0,335
71405.0,335
71515.0,336
71547.0,335
71723.0,336
71860.0,337
71891.0,338
71899.0,339
71934.0,338
71934.0,338
71975.0,339
72033.0,338
72045.0,339
72194.0,338
72219.0,338
72238.0,337
72308.0,337
72343.0,336
72365.0,337
72370.0,336
72488.0,335
72556.0,336
72556.0,335
72654.0,334
72710.0,335
72791.0,336
72799.0,336
72831.0,335
72890.0,336
72904.0,337
72910.0,338
