Time,Active PDUs
0.0,0
502.0,1
655.0,2
684.0,3
1020.0,4
1226.0,5
1810.0,6
1850.0,7
1884.0,8
2008.0,9
2066.0,10
2092.0,11
2169.0,12
2266.0,13
2426.0,12
2547.0,13
2555.0,14
2587.0,15
3083.0,16
3359.0,17
3377.0,18
3474.0,19
3588.0,20
3676.0,21
3989.0,20
4171.0,21
4294.0,22
4329.0,23
4578.0,24
4954.0,25
5338.0,26
5379.0,25
5416.0,26
5482.0,27
5535.0,28
5609.0,29
5740.0,30
5951.0,31
6011.0,30
6734.0,31
6771.0,32
7048.0,33
7053.0,32
7271.0,33
7284.0,34
7305.0,35
7468.0,36
7479.0,37
7545.0,38
7715.0,39
7731.0,40
7822.0,39
8031.0,40
8169.0,41
8283.0,42
8376.0,43
8396.0,44
8565.0,45
8684.0,46
8732.0,47
8967.0,48
8981.0,49
9011.0,50
9137.0,51
9287.0,50
9629.0,51
9664.0,52
9664.0,51
9794.0,52
9885.0,53
9982.0,52
9993.0,51
10012.0,43
10172.0,35
10192.0,29
10285.0,30
10614.0,31
10734.0,32
10776.0,33
10845.0,34
10911.0,35
10963.0,36
11114.0,35
11709.0,36
11758.0,37
11818.0,38
11825.0,39
11884.0,40
11942.0,40
11997.0,41
12043.0,42
12156.0,43
12203.0,44
12442.0,45
12660.0,46
12827.0,47
12955.0,48
13256.0,49
13291.0,50
13335.0,51
13440.0,50
13443.0,51
13486.0,52
13518.0,53
13563.0,54
13600.0,54
13625.0,55
13646.0,56
13996.0,57
14176.0,58
14191.0,59
14312.0,58
14359.0,59
14585.0,60
14739.0,59
14907.0,60
14979.0,61
15359.0,62
15373.0,63
15612.0,62
15627.0,63
16009.0,64
16011.0,65
16193.0,66
16223.0,67
16420.0,68
16447.0,69
16463.0,68
16509.0,69
16738.0,70
17054.0,71
17161.0,72
17195.0,71
17272.0,72
17319.0,73
17403.0,74
17570.0,75
17687.0,76
17687.0,75
17801.0,76
18015.0,77
18020.0,78
18053.0,79
18566.0,80
18644.0,81
18962.0,82
19084.0,81
19246.0,82
19368.0,81
19423.0,81
19651.0,80
19870.0,81
19971.0,80
20022.0,81
20053.0,81
20117.0,82
20253.0,83
20452.0,84
20470.0,85
21239.0,86
21361.0,87
21361.0,86
21524.0,87
21587.0,87
21790.0,88
21848.0,89
21958.0,90
22100.0,89
22113.0,88
22125.0,87
22533.0,88
22650.0,89
22825.0,90
22849.0,91
23090.0,90
23127.0,91
23159.0,90
23176.0,91
23183.0,92
23314.0,93
23463.0,94
23464.0,95
23470.0,95
23545.0,96
23669.0,97
23710.0,98
23725.0,99
23852.0,100
24022.0,101
24442.0,102
24643.0,101
24709.0,102
24762.0,103
24776.0,104
25012.0,105
25324.0,104
25523.0,105
25555.0,106
25604.0,107
25813.0,108
25868.0,109
26009.0,110
26060.0,109
26089.0,108
26092.0,107
26104.0,101
26250.0,100
26298.0,101
26379.0,102
26535.0,101
26556.0,102
26563.0,103
26766.0,104
26784.0,105
26891.0,106
26986.0,107
27146.0,108
27154.0,109
27260.0,110
27318.0,109
27435.0,110
27559.0,110
27642.0,110
27672.0,111
27844.0,112
27991.0,113
28134.0,114
28306.0,115
28438.0,116
28520.0,117
28581.0,118
28662.0,117
28786.0,116
28911.0,115
28913.0,107
28913.0,100
28925.0,101
28929.0,102
29121.0,103
29186.0,104
29188.0,105
29190.0,104
29246.0,105
29309.0,106
29403.0,105
29445.0,104
29479.0,105
29795.0,104
30067.0,105
30089.0,106
30100.0,105
30285.0,106
30340.0,106
30375.0,105
30464.0,106
30714.0,107
31160.0,108
31254.0,109
31332.0,110
31489.0,109
31878.0,110
32170.0,111
32547.0,112
32549.0,113
32565.0,114
32597.0,115
32616.0,114
32681.0,114
32814.0,113
33065.0,112
33207.0,113
33307.0,114
33374.0,115
33607.0,116
33713.0,117
33867.0,116
33890.0,117
33981.0,116
34062.0,117
34114.0,116
34237.0,117
34479.0,116
34482.0,117
34494.0,116
34500.0,115
34739.0,109
34757.0,110
34959.0,111
35147.0,112
35247.0,112
35262.0,113
35534.0,114
35587.0,114
35610.0,113
35982.0,112
36060.0,113
36191.0,114
36401.0,113
36551.0,113
36785.0,114
36800.0,115
36931.0,116
36937.0,115
36946.0,116
37332.0,115
37410.0,116
37446.0,116
37552.0,117
37574.0,118
37748.0,119
37749.0,118
37895.0,119
37974.0,120
38017.0,121
38313.0,120
38649.0,121
38737.0,120
38864.0,119
39150.0,120
39448.0,119
39476.0,120
39695.0,119
39808.0,118
39818.0,117
40196.0,118
40450.0,117
40645.0,116
40780.0,117
40904.0,118
41103.0,119
41268.0,120
41654.0,121
41654.0,120
41709.0,121
42078.0,122
42216.0,123
42240.0,122
42275.0,123
42348.0,124
42362.0,125
43076.0,126
43205.0,127
43227.0,128
43486.0,127
43516.0,128
43805.0,129
43826.0,130
43856.0,129
43980.0,128
44021.0,127
44065.0,128
44112.0,128
44448.0,129
44453.0,130
44479.0,131
44731.0,130
44759.0,131
44839.0,132
45147.0,133
45253.0,134
45267.0,135
45307.0,135
45641.0,136
46141.0,137
46634.0,136
46706.0,135
46762.0,134
46975.0,133
47004.0,133
47031.0,134
47140.0,134
47423.0,135
47484.0,135
47623.0,134
47671.0,135
47695.0,136
47851.0,137
48037.0,138
48111.0,139
48209.0,140
48297.0,139
48299.0,140
48544.0,140
48863.0,141
49001.0,142
49088.0,143
49093.0,144
49255.0,145
