Time,Deployed UPFs
0.0,0
377.0,1
492.0,1
514.0,1
766.0,1
920.0,2
1358.0,2
1388.0,2
1414.0,2
1507.0,2
1551.0,2
1570.0,2
1628.0,2
1821.0,3
1912.0,3
1918.0,3
1942.0,3
1960.0,3
2314.0,3
2521.0,3
2534.0,3
2607.0,3
2693.0,3
2994.0,4
3130.0,4
3222.0,4
3248.0,4
3435.0,4
3506.0,4
3717.0,4
4036.0,4
4064.0,4
4114.0,4
4154.0,5
4210.0,5
4308.0,5
4443.0,5
4511.0,5
5053.0,5
5081.0,5
5293.0,5
5306.0,5
5358.0,5
5457.0,5
5467.0,5
5483.0,5
5606.0,5
5615.0,6
5665.0,6
5792.0,6
5872.0,6
6029.0,6
6132.0,6
6218.0,6
6288.0,6
6303.0,7
6379.0,7
6430.0,7
6519.0,7
6555.0,7
6732.0,7
6743.0,7
6765.0,7
6972.0,7
7229.0,7
7255.0,8
7352.0,8
7576.0,8
7636.0,8
7651.0,8
7721.0,8
7900.0,8
7968.0,8
8058.0,8
8090.0,8
8142.0,8
8191.0,8
8317.0,9
8343.0,9
8385.0,9
8669.0,9
8789.0,8
8826.0,8
8871.0,8
8876.0,8
8964.0,8
8974.0,8
9005.0,8
9040.0,8
9115.0,8
9125.0,8
9160.0,8
9340.0,8
9503.0,8
9629.0,9
9725.0,9
9951.0,9
9977.0,9
10089.0,9
10092.0,9
10125.0,9
10149.0,9
10211.0,10
10230.0,10
10246.0,10
10509.0,10
10644.0,10
10746.0,10
10781.0,10
11066.0,10
11192.0,11
11246.0,11
11422.0,11
11531.0,11
11607.0,11
11721.0,11
11732.0,11
11903.0,11
12019.0,11
12021.0,11
12059.0,11
12158.0,11
12180.0,11
12241.0,11
12328.0,11
12360.0,11
12394.0,11
12412.0,11
12566.0,11
12803.0,11
12909.0,12
12958.0,12
12967.0,12
13002.0,12
13065.0,12
13190.0,12
13278.0,12
13363.0,12
13524.0,12
13528.0,12
13553.0,13
13938.0,13
13996.0,13
14326.0,13
14457.0,13
14475.0,13
14752.0,13
14775.0,13
14992.0,13
15053.0,13
15101.0,13
15203.0,13
15352.0,13
15365.0,13
15668.0,14
15942.0,14
16034.0,14
16203.0,14
16355.0,14
16399.0,14
16607.0,14
16867.0,14
16913.0,14
17001.0,14
17133.0,14
17332.0,14
17371.0,15
17384.0,15
17397.0,15
17402.0,15
17500.0,15
17612.0,15
17617.0,15
17673.0,15
17766.0,15
17797.0,15
17809.0,16
17827.0,16
17904.0,16
17967.0,16
18031.0,16
18497.0,16
18546.0,16
18586.0,16
18597.0,16
18846.0,16
19008.0,16
19157.0,16
19161.0,16
19181.0,16
19218.0,16
19375.0,17
19417.0,17
19552.0,17
19585.0,17
19704.0,17
19723.0,17
19740.0,17
19881.0,17
19918.0,17
19934.0,17
19940.0,17
20093.0,17
20106.0,17
20187.0,17
20259.0,18
20379.0,18
20385.0,18
20463.0,18
20508.0,18
20547.0,18
20586.0,18
20643.0,18
20686.0,18
20701.0,18
20751.0,17
20774.0,17
20903.0,17
21014.0,17
21122.0,17
21251.0,17
21350.0,17
21411.0,17
21706.0,17
21715.0,18
21718.0,18
21808.0,18
21862.0,18
21911.0,18
