Time,Active PDUs
0.0,0
137.0,1
179.0,2
187.0,3
279.0,4
335.0,5
495.0,6
506.0,7
516.0,8
550.0,9
566.0,10
573.0,11
594.0,12
664.0,13
697.0,14
700.0,15
709.0,16
845.0,17
921.0,18
926.0,19
953.0,20
985.0,21
1095.0,22
1145.0,23
1179.0,24
1189.0,25
1257.0,26
1360.0,27
1375.0,28
1476.0,27
1486.0,28
1504.0,29
1519.0,30
1540.0,31
1576.0,32
1650.0,33
1848.0,34
1859.0,35
1936.0,36
1996.0,37
2000.0,38
2006.0,39
2051.0,40
2054.0,41
2072.0,42
2119.0,43
2136.0,44
2149.0,43
2206.0,44
2244.0,45
2275.0,46
2301.0,47
2307.0,48
2353.0,49
2386.0,50
2400.0,51
2465.0,52
2469.0,53
2477.0,54
2553.0,55
2647.0,56
2657.0,57
2693.0,58
2735.0,59
2796.0,58
2802.0,59
2828.0,60
2918.0,61
2951.0,62
2963.0,63
2982.0,64
3000.0,65
3056.0,66
3179.0,67
3219.0,66
3233.0,67
3250.0,68
3252.0,69
3267.0,70
3284.0,69
3299.0,70
3312.0,71
3343.0,72
3356.0,73
3422.0,74
3482.0,75
3528.0,76
3563.0,77
3589.0,78
3645.0,77
3655.0,78
3696.0,79
3697.0,80
3709.0,81
3718.0,82
3741.0,83
3748.0,84
3754.0,85
3801.0,86
3850.0,85
3900.0,86
3904.0,87
3937.0,86
3950.0,87
4054.0,88
4073.0,89
4100.0,88
4120.0,89
4224.0,90
4293.0,91
4297.0,92
4402.0,93
4403.0,94
4453.0,95
4461.0,96
4515.0,97
4527.0,98
4540.0,99
4603.0,100
4689.0,101
4707.0,102
4728.0,101
4749.0,102
4762.0,103
4785.0,104
4831.0,105
4863.0,106
4894.0,107
4953.0,108
4955.0,109
4964.0,110
5104.0,111
5126.0,112
5246.0,113
5401.0,114
5489.0,115
5512.0,116
5524.0,117
5530.0,116
5567.0,117
5622.0,118
5627.0,119
5737.0,120
5837.0,119
5871.0,120
5905.0,121
5927.0,120
5933.0,119
5989.0,120
6005.0,121
6081.0,122
6109.0,123
6193.0,122
6225.0,123
6273.0,124
6346.0,125
6365.0,126
6370.0,127
6372.0,128
6408.0,129
6449.0,130
6451.0,131
6472.0,132
6506.0,133
6518.0,134
6523.0,135
6558.0,136
6605.0,137
6775.0,138
6793.0,139
6808.0,140
6812.0,141
6962.0,142
7017.0,143
7026.0,144
7040.0,145
7097.0,146
7112.0,147
7173.0,148
7217.0,149
7230.0,150
7295.0,151
7301.0,152
7303.0,153
7359.0,154
7364.0,155
7394.0,156
7420.0,157
7461.0,158
7464.0,157
7467.0,158
7512.0,159
7601.0,160
7610.0,161
7657.0,162
7698.0,163
7737.0,164
7784.0,165
7820.0,166
7843.0,167
7951.0,168
7955.0,169
7956.0,170
7998.0,171
8009.0,170
8020.0,171
8027.0,170
8029.0,171
8045.0,172
8096.0,173
8100.0,172
8196.0,173
8270.0,174
8279.0,175
8295.0,176
8354.0,175
8379.0,176
8448.0,177
8518.0,178
8570.0,177
8596.0,178
8660.0,179
8661.0,180
8766.0,179
8837.0,180
8846.0,179
8949.0,180
8950.0,181
8955.0,182
9001.0,183
9092.0,182
9131.0,183
9159.0,184
9171.0,185
9177.0,184
9178.0,183
9242.0,184
9313.0,185
9345.0,186
9348.0,187
9382.0,186
9482.0,187
9488.0,188
9554.0,189
9559.0,190
9614.0,191
9646.0,192
9656.0,191
9693.0,190
9697.0,191
9753.0,192
9894.0,191
9916.0,192
10050.0,193
10114.0,194
10118.0,195
10156.0,196
10264.0,197
10295.0,198
10324.0,199
10330.0,200
10378.0,201
10418.0,202
10440.0,203
10533.0,204
10540.0,205
10684.0,204
10844.0,205
10866.0,206
10945.0,205
11139.0,206
11171.0,205
11208.0,206
11242.0,207
11270.0,208
11296.0,207
11297.0,206
11342.0,207
11448.0,208
11463.0,209
11564.0,210
11608.0,211
11618.0,212
11638.0,213
11642.0,214
11702.0,215
11801.0,214
11837.0,213
11872.0,214
11949.0,215
11958.0,216
12037.0,217
12096.0,218
12121.0,219
12213.0,220
12215.0,221
12291.0,222
12299.0,223
12310.0,224
12321.0,223
12405.0,224
12434.0,225
12449.0,226
12540.0,227
12912.0,228
12917.0,229
12949.0,228
13050.0,229
13081.0,228
13094.0,229
13101.0,230
13112.0,231
13144.0,230
13195.0,231
13216.0,232
13222.0,233
13267.0,232
13267.0,231
13267.0,230
13335.0,231
13384.0,232
13392.0,231
13422.0,230
13460.0,231
13484.0,232
13486.0,233
13531.0,234
13542.0,235
13543.0,236
13584.0,237
13611.0,238
13631.0,239
13701.0,240
13746.0,241
13774.0,242
13882.0,241
13952.0,242
14001.0,241
14015.0,242
14095.0,243
14102.0,242
14130.0,241
14193.0,240
14212.0,241
14225.0,242
14232.0,243
14240.0,244
14287.0,245
14307.0,246
14333.0,247
14337.0,246
14346.0,247
14348.0,248
14363.0,249
14368.0,250
14397.0,251
14418.0,252
14472.0,253
14527.0,254
14546.0,253
14550.0,254
14666.0,255
14681.0,256
14744.0,257
14755.0,258
14786.0,259
14807.0,260
14816.0,261
14870.0,260
14884.0,261
14987.0,262
15005.0,263
15022.0,262
15049.0,263
15062.0,264
15084.0,265
15102.0,266
15121.0,267
15222.0,268
15274.0,269
15306.0,270
15342.0,271
15351.0,272
15405.0,271
15412.0,272
15433.0,273
15456.0,274
15472.0,273
15533.0,274
15668.0,273
15681.0,274
