Time,Busy UPFs
0.0,0
151.0,1
197.0,1
206.0,1
307.0,1
369.0,1
545.0,2
557.0,2
568.0,2
606.0,2
624.0,2
632.0,2
655.0,2
732.0,2
769.0,3
772.0,3
782.0,3
931.0,3
1014.0,3
1020.0,3
1050.0,3
1085.0,3
1206.0,4
1261.0,4
1298.0,4
1309.0,4
1384.0,4
1409.0,4
1497.0,4
1625.0,4
1636.0,4
1656.0,4
1672.0,5
1695.0,5
1735.0,5
1817.0,5
2034.0,5
2046.0,5
2131.0,5
2197.0,5
2201.0,6
2208.0,6
2257.0,6
2261.0,6
2281.0,6
2323.0,6
2332.0,6
2364.0,6
2427.0,6
2469.0,6
2504.0,7
2532.0,7
2538.0,7
2589.0,7
2625.0,7
2640.0,7
2711.0,7
2716.0,7
2725.0,8
2808.0,8
2835.0,8
2911.0,8
2922.0,8
2961.0,8
3075.0,8
3081.0,8
3109.0,8
3198.0,8
3208.0,8
3244.0,9
3257.0,9
3278.0,9
3298.0,9
3359.0,9
3538.0,9
3553.0,9
3557.0,9
3571.0,9
3573.0,9
3608.0,9
3625.0,10
3639.0,10
3673.0,10
3687.0,10
3759.0,10
3820.0,10
3825.0,10
3876.0,10
3915.0,10
3951.0,10
4006.0,10
4017.0,11
4062.0,11
4063.0,11
4076.0,11
4086.0,11
4111.0,11
4119.0,11
4126.0,11
4135.0,11
4146.0,11
4231.0,10
4285.0,11
4326.0,11
4340.0,11
4454.0,11
4505.0,11
4527.0,11
4641.0,11
4717.0,11
4722.0,11
4837.0,12
4838.0,12
4893.0,12
4902.0,12
4961.0,12
4974.0,12
4988.0,12
5057.0,12
5147.0,13
5152.0,13
5195.0,13
5218.0,13
5232.0,13
5257.0,13
5307.0,13
5342.0,13
5376.0,13
5441.0,13
5443.0,14
5453.0,14
5607.0,14
5631.0,14
5691.0,14
5763.0,14
5934.0,14
6030.0,14
6055.0,14
6075.0,14
6099.0,15
6116.0,15
6176.0,15
6182.0,15
6251.0,15
6258.0,15
6410.0,15
6413.0,15
6450.0,15
6518.0,15
6579.0,15
6597.0,15
6681.0,15
6804.0,15
6839.0,15
6892.0,15
6972.0,16
6993.0,16
6998.0,16
7000.0,16
7040.0,16
7085.0,16
7087.0,16
7110.0,16
7147.0,17
7160.0,17
7165.0,17
7203.0,17
7254.0,17
7441.0,17
7461.0,17
7477.0,17
7482.0,18
7558.0,18
7647.0,18
7707.0,18
7717.0,18
7732.0,18
7795.0,18
7812.0,18
7879.0,18
7927.0,18
7942.0,19
8013.0,19
8020.0,19
8023.0,19
8084.0,19
8090.0,19
8123.0,19
8152.0,19
8200.0,20
8203.0,20
8253.0,20
8351.0,20
8360.0,20
8412.0,20
8457.0,20
8500.0,20
8552.0,21
8592.0,21
8617.0,21
8634.0,21
8647.0,21
8679.0,21
8733.0,21
8735.0,21
8738.0,21
8739.0,21
8740.0,21
8766.0,21
8798.0,21
8818.0,21
8820.0,21
8837.0,21
8897.0,21
9002.0,21
9084.0,21
9094.0,21
9177.0,22
9204.0,22
9227.0,22
9279.0,22
9330.0,22
9413.0,22
9442.0,22
9513.0,22
9630.0,22
9642.0,22
9718.0,22
9756.0,22
9819.0,22
9831.0,22
9832.0,22
9837.0,22
9987.0,22
10030.0,22
10060.0,23
10080.0,23
10113.0,23
10150.0,23
10188.0,23
10228.0,23
10263.0,23
10303.0,23
10375.0,23
10413.0,23
10420.0,23
10492.0,23
10498.0,23
10559.0,23
10591.0,24
10646.0,24
10651.0,24
10867.0,24
10891.0,24
11039.0,24
11109.0,24
11114.0,24
11155.0,24
11274.0,24
11308.0,25
11340.0,25
11347.0,25
11400.0,25
11444.0,25
11466.0,25
11468.0,25
11570.0,25
11736.0,25
11869.0,25
11879.0,25
11912.0,25
12020.0,26
12023.0,26
12271.0,26
12312.0,26
12348.0,26
12350.0,26
12410.0,26
12460.0,26
12491.0,26
12576.0,26
12593.0,26
12704.0,26
12753.0,26
12764.0,26
12786.0,26
12791.0,27
13006.0,27
13045.0,27
13130.0,27
13139.0,27
13226.0,27
13228.0,27
13291.0,27
13319.0,27
13420.0,27
13422.0,28
13506.0,28
13515.0,28
13537.0,28
13539.0,28
13632.0,28
13664.0,28
13680.0,28
13701.0,28
13781.0,28
13905.0,28
13960.0,28
14051.0,28
14118.0,28
14190.0,28
14231.0,28
14238.0,28
14337.0,28
14376.0,28
14391.0,28
14398.0,28
14445.0,28
14501.0,28
14524.0,28
14580.0,29
14654.0,29
14750.0,29
14792.0,29
14818.0,29
14820.0,29
14869.0,29
14881.0,29
14882.0,30
14891.0,30
14902.0,30
14927.0,30
14955.0,30
14956.0,30
14978.0,30
15010.0,30
15055.0,30
15084.0,30
15104.0,30
15125.0,30
15254.0,30
15361.0,30
15385.0,30
15400.0,30
15596.0,30
15616.0,30
15630.0,30
15637.0,30
15646.0,30
15698.0,30
15702.0,31
15720.0,31
15734.0,31
15753.0,31
15763.0,31
15766.0,31
15783.0,31
15788.0,31
15819.0,31
15842.0,31
15901.0,31
15982.0,31
15987.0,32
16016.0,32
16105.0,32
16114.0,32
16131.0,32
16179.0,32
16200.0,32
16212.0,32
16224.0,32
16237.0,32
16246.0,32
16270.0,32
16339.0,32
16354.0,32
16467.0,32
16505.0,32
16535.0,32
16549.0,32
16573.0,33
16582.0,33
16593.0,33
16613.0,33
16724.0,33
16781.0,33
16816.0,33
16855.0,33
16924.0,33
16931.0,33
16954.0,34
16997.0,34
17169.0,34
17213.0,34
17227.0,34
17236.0,34
17245.0,34
17262.0,34
17326.0,34
17376.0,34
17414.0,34
17587.0,34
17599.0,34
17616.0,33
17633.0,34
17642.0,34
17743.0,34
17758.0,34
17814.0,34
17855.0,34
