Time,Utilization

251.0,0.25
328.0,0.375
343.0,0.5
511.0,0.25
511.0,0.3125
614.0,0.375
906.0,0.4375
926.0,0.5
943.0,0.5625
1005.0,0.625
1034.0,0.6875
1047.0,0.75
1086.0,0.5
1086.0,0.5416666666666667
1215.0,0.5833333333333334
1276.0,0.6250000000000001
1280.0,0.6666666666666667
1296.0,0.7083333333333334
1544.0,0.7500000000000001
1654.0,0.7083333333333334
1682.0,0.7500000000000001
1691.0,0.7916666666666667
1740.0,0.8333333333333335
1797.0,0.625
1797.0,0.65625
1998.0,0.6875
2089.0,0.71875
2151.0,0.75
2169.0,0.78125
2294.0,0.8125
2482.0,0.84375
2695.0,0.875
2714.0,0.7
2714.0,0.7250000000000001
2747.0,0.7500000000000001
2774.0,0.7750000000000001
2811.0,0.8
2877.0,0.8250000000000001
3013.0,0.8500000000000001
3335.0,0.825
3375.0,0.85
3394.0,0.875
3535.0,0.8999999999999999
3547.0,0.875
3644.0,0.8999999999999999
3651.0,0.75
3651.0,0.7708333333333333
3662.0,0.7916666666666666
3671.0,0.7708333333333334
3744.0,0.7916666666666666
3750.0,0.8125
3783.0,0.8333333333333334
3868.0,0.8541666666666666
3922.0,0.875
4027.0,0.8958333333333334
4096.0,0.9166666666666667
4153.0,0.7857142857142857
4153.0,0.8035714285714286
4200.0,0.8214285714285715
4210.0,0.8392857142857143
4295.0,0.8571428571428572
4355.0,0.875
4379.0,0.8928571428571429
4497.0,0.9107142857142857
4504.0,0.9285714285714286
4519.0,0.8125
4519.0,0.828125
4657.0,0.84375
4660.0,0.828125
4828.0,0.84375
4846.0,0.859375
4911.0,0.875
5029.0,0.859375
5100.0,0.875
5110.0,0.890625
5157.0,0.90625
5322.0,0.921875
5382.0,0.9375
5403.0,0.8333333333333334
5403.0,0.8472222222222222
5438.0,0.861111111111111
5471.0,0.875
5488.0,0.861111111111111
5573.0,0.8749999999999999
5671.0,0.861111111111111
5807.0,0.8472222222222222
5871.0,0.8611111111111112
5896.0,0.875
5926.0,0.888888888888889
5930.0,0.9027777777777778
5989.0,0.9166666666666666
6017.0,0.9305555555555555
6040.0,0.9444444444444443
6097.0,0.85
6097.0,0.8624999999999999
6121.0,0.8749999999999999
6241.0,0.8875
6350.0,0.8999999999999999
6434.0,0.9125
6498.0,0.9249999999999999
6649.0,0.9374999999999999
6667.0,0.95
6742.0,0.8636363636363639
6742.0,0.8750000000000002
6744.0,0.8863636363636366
