Time,Utilization

189.0,0.25
247.0,0.375
258.0,0.5
384.0,0.25
384.0,0.3125
461.0,0.375
680.0,0.4375
695.0,0.5
708.0,0.5625
755.0,0.625
777.0,0.6875
787.0,0.75
816.0,0.5
816.0,0.5416666666666667
913.0,0.5833333333333334
959.0,0.6250000000000001
962.0,0.6666666666666667
974.0,0.7083333333333334
1160.0,0.7500000000000001
1264.0,0.7916666666666667
1271.0,0.8333333333333335
1308.0,0.625
1308.0,0.65625
1351.0,0.6875
1501.0,0.65625
1502.0,0.6875
1570.0,0.71875
1616.0,0.75
1629.0,0.78125
1723.0,0.8125
1864.0,0.84375
2024.0,0.875
2038.0,0.7
2038.0,0.7250000000000001
2063.0,0.7500000000000001
2083.0,0.7750000000000001
2111.0,0.8
2160.0,0.8250000000000001
2262.0,0.8500000000000001
2533.0,0.8750000000000001
2547.0,0.9000000000000001
2653.0,0.7500000000000001
2653.0,0.7708333333333334
2735.0,0.7916666666666667
2740.0,0.8125
2748.0,0.8333333333333334
2810.0,0.8541666666666667
2815.0,0.875
2824.0,0.8541666666666667
2840.0,0.8750000000000001
2904.0,0.8958333333333335
2944.0,0.9166666666666667
3023.0,0.7857142857142857
3023.0,0.8035714285714286
3075.0,0.8214285714285715
3101.0,0.8035714285714286
3118.0,0.8214285714285714
3153.0,0.8392857142857143
3161.0,0.8571428571428571
3225.0,0.875
3250.0,0.8571428571428571
3270.0,0.8749999999999999
3288.0,0.8928571428571428
3377.0,0.9107142857142856
3383.0,0.9285714285714286
3394.0,0.8125
3394.0,0.828125
3498.0,0.84375
3627.0,0.859375
3640.0,0.875
3689.0,0.890625
3831.0,0.90625
3839.0,0.921875
3874.0,0.9375
3998.0,0.8333333333333334
3998.0,0.8472222222222222
4043.0,0.861111111111111
4059.0,0.875
4085.0,0.8888888888888888
4110.0,0.9027777777777778
4186.0,0.9166666666666666
4338.0,0.9027777777777776
4347.0,0.8888888888888887
4353.0,0.8749999999999999
4409.0,0.8888888888888888
4428.0,0.9027777777777777
4441.0,0.8888888888888888
4451.0,0.9027777777777777
4454.0,0.9166666666666665
4498.0,0.9305555555555554
4519.0,0.9444444444444442
4537.0,0.85
4537.0,0.8624999999999999
4580.0,0.8749999999999999
4598.0,0.8875
4688.0,0.8999999999999999
4758.0,0.8875
4770.0,0.9
4833.0,0.9125
4881.0,0.9249999999999999
4994.0,0.9375
5007.0,0.95
5063.0,0.8636363636363639
5063.0,0.8750000000000002
5065.0,0.8863636363636366
5082.0,0.8977272727272729
